customer_id,name,age,city,product_type,annual_income,monthly_salary,credit_score,credit_utilization,savings_change_pct,loan_amount,monthly_emi,current_salary_delay_days,risk_score,risk_level,suggested_action,ability_score,willingness_score,rare_case_type,employment_type,aadhar_no,pan_no,account_opened_date
CUSR-100438,Ananya Gupta,64,Bangalore,Credit Card,424205,35350.42,640,25.29,2.83,3252402.0,135516.75,0,15,Low,Standard Monitoring,93,37,Strategic Defaulter,Self-Employed,3887-5527-2092,VJGP8757D,2019-12-02
CUSR-100439,Sai Aggarwal,38,Delhi,Auto Loan,1727195,143932.92,718,69.44,-42.07,4440420.0,370035.0,0,66,High,🛡️ Wellness: Savings Protection,26,67,Normal,Business,7220-1439-6410,AUNP9231S,2019-12-05
CUSR-100440,Shaurya Patel,28,Jaipur,Home Loan,2724261,227021.75,790,50.51,-36.42,2588242.0,71895.61,0,54,High,🛡️ Wellness: Savings Protection,20,85,Victim of Circumstance,Business,3106-4683-1852,VFJP5039O,2021-02-16
CUSR-100441,Krishna Nair,53,Jaipur,Gold Loan,3946871,328905.92,794,88.44,-8.33,1423207.0,59300.29,4,57,High,🔒 Shield: Limit Cap at 88%,32,93,Victim of Circumstance,Salaried,4039-3807-7896,SMFP6312B,2022-01-22
CUSR-100442,Ishani Joshi,22,Delhi,Credit Card,3776356,314696.33,627,41.37,5.58,4230214.0,176258.92,1,24,Low,Standard Monitoring,81,64,Normal,Business,5136-2881-9640,LPUP8195Y,2021-01-28
CUSR-100443,Ishaan Kapoor,57,Kolkata,Gold Loan,1741375,145114.58,771,58.41,-23.53,4336847.0,120467.97,2,52,High,Standard Monitoring,59,56,Normal,Salaried,6827-3247-7640,DWPP1204V,2022-07-21
CUSR-100444,Aarav Nair,47,Mumbai,Personal Loan,3083237,256936.42,618,10.89,7.23,2158492.0,59958.11,2,14,Low,Standard Monitoring,92,37,Strategic Defaulter,Salaried,4757-3108-7304,HCAP7494F,2017-11-03
CUSR-100445,Riya Kapoor,56,Delhi,Gold Loan,3810934,317577.83,739,16.68,4.93,3686232.0,61437.2,2,17,Low,Standard Monitoring,79,63,Normal,Business,4084-3819-3026,MJYP1307E,2020-03-08
CUSR-100446,Anvi Gupta,55,Pune,Credit Card,3311730,275977.5,607,74.77,-38.88,1442759.0,40076.64,2,71,High,🛡️ Wellness: Savings Protection,78,37,Strategic Defaulter,Salaried,1237-6883-8890,ADHP5536R,2022-12-19
CUSR-100447,Sai Deshmukh,64,Pune,Credit Card,2834760,236230.0,768,16.8,9.51,2491056.0,41517.6,2,17,Low,Standard Monitoring,49,58,Normal,Salaried,5419-1263-1981,XPYP8244Q,2021-05-02
CUSR-100448,Saanvi Kapoor,41,Delhi,Personal Loan,3094774,257897.83,702,39.25,8.39,3973531.0,66225.52,1,23,Low,Standard Monitoring,66,75,Normal,Self-Employed,7177-7048-4892,QHKP7573J,2017-02-26
CUSR-100449,Kiara Sharma,40,Mumbai,Gold Loan,3329782,277481.83,846,11.14,7.1,498257.0,13840.47,1,12,Low,Standard Monitoring,87,92,Normal,Salaried,8504-6834-5277,IVHP5300H,2019-09-30
CUSR-100450,Aditya Bose,35,Pune,Personal Loan,4056062,338005.17,749,20.76,6.33,4420690.0,122796.94,2,18,Low,Standard Monitoring,63,39,Strategic Defaulter,Self-Employed,5647-3885-6816,GSWP9658K,2022-12-09
CUSR-100451,Anvi Malhotra,29,Kolkata,Personal Loan,1535956,127996.33,624,98.53,-5.15,918248.0,76520.67,2,87,Critical,🔒 Shield: Limit Cap at 98%,88,32,Strategic Defaulter,Salaried,7397-6301-1434,EKOP4452N,2017-07-23
CUSR-100452,Kabir Aggarwal,38,Delhi,Credit Card,1214293,101191.08,611,18.17,-1.95,2682237.0,74506.58,17,56,High,📞 Call Kabir Aggarwal: Salary Delay Relief,49,43,Normal,Business,7399-7506-2940,ITMP9866W,2018-03-29
CUSR-100453,Kabir Sharma,27,Chennai,Home Loan,2793561,232796.75,675,90.58,-10.77,4076025.0,113222.92,4,60,High,🔒 Shield: Limit Cap at 90%,66,96,Normal,Business,5077-9717-6268,SMMP4288O,2022-03-27
CUSR-100454,Sai Nair,22,Mumbai,Auto Loan,1619884,134990.33,777,26.98,10.94,4554660.0,75911.0,0,16,Low,Standard Monitoring,28,69,Normal,Salaried,3239-6999-6329,RQCP7028C,2016-05-29
CUSR-100455,Vihaan Kapoor,52,Lucknow,Home Loan,1572517,131043.08,842,27.02,10.62,4502905.0,375242.08,1,18,Low,Standard Monitoring,88,79,Normal,Business,8374-2495-2030,QTFP1431O,2018-08-18
CUSR-100456,Sai Nair,26,Bangalore,Home Loan,4046013,337167.75,727,65.35,-39.54,3729710.0,103603.06,3,70,High,🛡️ Wellness: Savings Protection,40,62,Normal,Business,6006-7030-5796,IMDP5791M,2016-12-13
CUSR-100457,Myra Kapoor,31,Jaipur,Gold Loan,4994055,416171.25,702,46.49,-15.11,374506.0,10402.94,1,38,Medium,Standard Monitoring,30,36,Normal,Self-Employed,8709-8549-3721,UFAP2527G,2024-11-08
CUSR-100458,Kiara Malhotra,48,Delhi,Gold Loan,4368941,364078.42,667,21.09,-9.33,278703.0,11612.62,15,58,High,Standard Monitoring,20,42,Normal,Self-Employed,9171-4353-5672,LCHP2566S,2021-02-06
CUSR-100459,Aditya Bose,46,Pune,Home Loan,962460,80205.0,604,24.27,11.65,4640019.0,77333.65,1,17,Low,Standard Monitoring,70,63,Normal,Salaried,6309-2810-7075,WYMP9280Q,2021-08-23
CUSR-100460,Saanvi Singh,24,Bangalore,Gold Loan,2459588,204965.67,601,43.55,3.12,3141179.0,87254.97,2,27,Low,Standard Monitoring,79,87,Normal,Salaried,1110-4863-7379,AGMP5654H,2018-11-20
CUSR-100461,Aarav Deshmukh,61,Chennai,Credit Card,3828647,319053.92,778,28.18,3.86,3962109.0,330175.75,0,16,Low,Standard Monitoring,40,72,Normal,Self-Employed,6057-3599-1909,GTAP6876K,2023-10-20
CUSR-100462,Kiara Chatterjee,31,Lucknow,Home Loan,4361484,363457.0,718,13.79,6.35,786670.0,32777.92,2,16,Low,Standard Monitoring,20,83,Victim of Circumstance,Salaried,2212-2012-3944,XXPP5851R,2024-12-22
CUSR-100463,Vihaan Gupta,52,Bangalore,Home Loan,3526036,293836.33,741,38.91,7.54,1531807.0,127650.58,0,21,Low,Standard Monitoring,85,56,Normal,Salaried,2470-5024-2394,ETWP2023Q,2020-10-02
CUSR-100464,Krishna Nair,46,Mumbai,Auto Loan,1264745,105395.42,848,61.82,-42.61,3067621.0,51127.02,1,66,High,🛡️ Wellness: Savings Protection,86,81,Normal,Salaried,6982-4562-4302,YIWP1948U,2021-02-13
CUSR-100465,Sara Chatterjee,24,Delhi,Auto Loan,4776711,398059.25,794,97.34,-6.16,2991102.0,49851.7,4,87,Critical,🔒 Shield: Limit Cap at 97%,86,39,Strategic Defaulter,Self-Employed,3413-5448-9096,GCCP1986A,2021-06-11
CUSR-100466,Ishani Chatterjee,35,Delhi,Personal Loan,3546935,295577.92,674,12.26,3.66,1719180.0,47755.0,0,10,Low,Standard Monitoring,64,60,Normal,Business,7968-6903-9469,TKJP9442M,2023-07-27
CUSR-100467,Anvi Nair,57,Ahmedabad,Credit Card,1900090,158340.83,812,37.57,9.41,1697331.0,47148.08,1,23,Low,Standard Monitoring,41,91,Normal,Self-Employed,6944-6227-1022,OPVP6290O,2019-04-08
CUSR-100468,Ananya Verma,44,Bangalore,Gold Loan,3632145,302678.75,830,95.27,-8.53,2028625.0,33810.42,1,87,Critical,🔒 Shield: Limit Cap at 95%,35,74,Victim of Circumstance,Business,9149-5137-4617,EUAP9306V,2024-11-14
CUSR-100469,Shaurya Verma,31,Hyderabad,Auto Loan,3610911,300909.25,725,14.53,5.4,2663228.0,44387.13,0,11,Low,Standard Monitoring,64,65,Normal,Business,1275-6475-2439,TANP4597N,2019-09-02
CUSR-100470,Sara Verma,28,Bangalore,Credit Card,1976639,164719.92,630,50.68,-52.46,3973969.0,165582.04,1,88,Critical,🛡️ Wellness: Savings Protection,74,25,Strategic Defaulter,Self-Employed,5759-8076-7274,IRSP7226H,2018-08-03
CUSR-100471,Ishaan Bose,54,Pune,Credit Card,3223206,268600.5,614,28.35,-4.93,1864072.0,31067.87,19,68,High,📞 Call Ishaan Bose: Salary Delay Relief,75,46,Normal,Business,8333-2396-9244,XCSP3696U,2024-12-18
CUSR-100472,Aadhya Verma,29,Mumbai,Gold Loan,528418,44034.83,627,17.64,10.96,2544289.0,70674.69,2,17,Low,Standard Monitoring,26,33,Normal,Business,1572-3265-9986,CFPP4918R,2018-12-07
CUSR-100473,Kabir Malhotra,28,Lucknow,Gold Loan,3976129,331344.08,724,95.41,-8.69,805510.0,67125.83,1,87,Critical,🔒 Shield: Limit Cap at 95%,71,26,Strategic Defaulter,Business,5695-8346-8785,DVCP3593A,2021-03-23
CUSR-100474,Kabir Chatterjee,49,Jaipur,Credit Card,866277,72189.75,750,36.93,5.51,1350720.0,22512.0,1,22,Low,Standard Monitoring,34,82,Victim of Circumstance,Salaried,2289-8905-9966,EHMP9436H,2023-12-09
CUSR-100475,Diya Deshmukh,44,Mumbai,Personal Loan,4966962,413913.5,719,30.89,4.67,556708.0,9278.47,2,22,Low,Standard Monitoring,47,33,Normal,Business,6273-6408-6448,QQEP6569S,2018-06-30
CUSR-100476,Riya Joshi,36,Bangalore,Credit Card,736974,61414.5,817,98.39,-10.29,3194135.0,266177.92,3,87,Critical,🔒 Shield: Limit Cap at 98%,39,73,Victim of Circumstance,Self-Employed,1963-3335-4204,XDKP5330M,2016-09-12
CUSR-100477,Myra Aggarwal,61,Pune,Personal Loan,1034378,86198.17,809,11.3,8.53,3625848.0,302154.0,2,15,Low,Standard Monitoring,78,41,Normal,Self-Employed,4844-3813-9980,TWBP6830E,2022-04-30
CUSR-100478,Ananya Deshmukh,36,Chennai,Auto Loan,1350895,112574.58,704,10.53,9.58,4425236.0,184384.83,1,12,Low,Standard Monitoring,47,45,Normal,Self-Employed,4271-5612-7601,XFHP9687G,2016-04-14
CUSR-100479,Vihaan Patel,60,Mumbai,Gold Loan,887568,73964.0,750,95.61,-11.63,3102661.0,86185.03,0,87,Critical,🔒 Shield: Limit Cap at 95%,25,85,Victim of Circumstance,Salaried,2643-7941-6414,TCWP8962P,2017-09-26
CUSR-100480,Aditya Kapoor,62,Ahmedabad,Personal Loan,4833620,402801.67,703,32.91,7.8,4211385.0,116982.92,0,18,Low,Standard Monitoring,89,41,Normal,Business,8664-9123-6682,GGCP3206L,2022-06-12
CUSR-100481,Aditya Singh,35,Jaipur,Auto Loan,3677336,306444.67,759,62.86,-54.4,3056129.0,84892.47,2,88,Critical,🛡️ Wellness: Savings Protection,71,36,Strategic Defaulter,Business,9293-2527-6134,PXNP1762W,2023-11-15
CUSR-100482,Sai Deshmukh,60,Pune,Auto Loan,2008000,167333.33,678,21.02,-3.11,1066463.0,17774.38,14,51,High,Standard Monitoring,24,64,Normal,Salaried,6683-8912-5944,GDKP1178D,2022-07-29
CUSR-100483,Ananya Sharma,27,Ahmedabad,Home Loan,1139030,94919.17,828,41.87,4.19,626182.0,52181.83,2,27,Low,Standard Monitoring,65,33,Strategic Defaulter,Salaried,7666-9102-4021,OEGP7726M,2024-06-20
CUSR-100484,Aditya Chatterjee,30,Jaipur,Personal Loan,1639529,136627.42,635,24.32,1.74,386937.0,32244.75,22,70,High,📞 Call Aditya Chatterjee: Salary Delay Relief,60,47,Normal,Salaried,5006-7803-3081,DMVP4850P,2019-08-10
CUSR-100485,Krishna Aggarwal,27,Ahmedabad,Home Loan,940873,78406.08,657,24.8,8.86,4822552.0,200939.67,1,17,Low,Standard Monitoring,31,62,Normal,Business,1792-1701-2195,OGMP5686L,2017-01-04
CUSR-100486,Aarav Joshi,44,Pune,Credit Card,2174673,181222.75,698,18.98,11.94,3310014.0,137917.25,2,18,Low,Standard Monitoring,20,92,Victim of Circumstance,Self-Employed,7511-1109-6837,RXLP1633D,2018-04-26
CUSR-100487,Saanvi Reddy,37,Chennai,Credit Card,802581,66881.75,735,29.91,6.32,3835235.0,63920.58,0,17,Low,Standard Monitoring,84,34,Strategic Defaulter,Self-Employed,1737-2817-8617,XHYP8919S,2018-05-19
CUSR-100488,Ishani Reddy,37,Ahmedabad,Personal Loan,2288832,190736.0,712,31.83,5.85,1789129.0,74547.04,1,20,Low,Standard Monitoring,86,30,Strategic Defaulter,Self-Employed,2147-2285-2354,UMQP8773H,2024-02-10
CUSR-100489,Krishna Verma,57,Delhi,Home Loan,2922583,243548.58,816,73.24,-52.38,3229589.0,53826.48,2,88,Critical,🛡️ Wellness: Savings Protection,71,20,Strategic Defaulter,Business,1798-6645-1088,TBHP9125V,2019-08-18
CUSR-100490,Diya Gupta,51,Ahmedabad,Personal Loan,803093,66924.42,827,27.0,10.62,4398536.0,122181.56,2,21,Low,Standard Monitoring,86,53,Normal,Salaried,4088-2665-2383,BAYP7303B,2018-06-21
CUSR-100491,Aarav Joshi,39,Hyderabad,Home Loan,1829176,152431.33,614,27.71,1.7,3059868.0,254989.0,12,46,High,Standard Monitoring,82,66,Normal,Self-Employed,1120-8661-7544,OTPP3719B,2022-01-26
CUSR-100492,Sara Gupta,36,Ahmedabad,Credit Card,1461873,121822.75,844,16.98,-7.71,1849214.0,51367.06,21,70,High,📞 Call Sara Gupta: Salary Delay Relief,40,31,Normal,Salaried,5430-4993-3264,MVNP2105T,2021-07-01
CUSR-100493,Shaurya Sharma,55,Jaipur,Gold Loan,2415716,201309.67,790,10.8,6.72,3070764.0,255897.0,2,14,Low,Standard Monitoring,94,36,Strategic Defaulter,Self-Employed,5559-6555-7271,BPPP2245A,2020-02-18
CUSR-100494,Myra Patel,56,Mumbai,Auto Loan,3641711,303475.92,630,10.24,7.63,1795466.0,29924.43,0,9,Low,Standard Monitoring,84,32,Strategic Defaulter,Self-Employed,6153-8585-5298,MOTP8627U,2024-01-13
CUSR-100495,Sai Nair,52,Lucknow,Home Loan,4939069,411589.08,831,12.99,6.18,1397593.0,116466.08,2,15,Low,Standard Monitoring,66,37,Strategic Defaulter,Business,5708-8946-8040,YPVP7400T,2019-05-18
CUSR-100496,Ishani Gupta,61,Bangalore,Auto Loan,1693970,141164.17,810,75.85,-37.93,2395890.0,66552.5,4,76,High,🛡️ Wellness: Savings Protection,16,89,Victim of Circumstance,Self-Employed,8774-4251-8452,UQRP6930Q,2016-09-09
CUSR-100497,Sara Reddy,25,Lucknow,Auto Loan,4768128,397344.0,796,41.68,10.3,4150229.0,69170.48,1,24,Low,Standard Monitoring,32,81,Victim of Circumstance,Self-Employed,9595-8429-4437,GNIP8567U,2018-07-12
CUSR-100498,Diya Kapoor,43,Mumbai,Personal Loan,669760,55813.33,769,58.92,-19.66,2057130.0,171427.5,0,44,Medium,Standard Monitoring,65,41,Normal,Salaried,2161-2881-4267,MSQP3722C,2024-03-12
CUSR-100499,Aditya Iyer,42,Chennai,Home Loan,603374,50281.17,767,52.33,-36.71,2323764.0,38729.4,4,65,High,🛡️ Wellness: Savings Protection,70,41,Normal,Business,1037-7904-7643,GDCP4180Q,2021-04-22
CUSR-100500,Ishaan Reddy,45,Lucknow,Home Loan,4897388,408115.67,744,15.93,7.02,4564121.0,190171.71,2,16,Low,Standard Monitoring,50,60,Normal,Business,2285-3273-2086,AUNP5367W,2021-12-03
CUSR-100501,Sara Kapoor,59,Bangalore,Gold Loan,4665026,388752.17,819,22.11,-3.72,1358743.0,22645.72,20,67,High,📞 Call Sara Kapoor: Salary Delay Relief,52,55,Normal,Self-Employed,2771-3965-4777,GNKP7361N,2022-03-26
CUSR-100502,Ishani Bose,63,Bangalore,Credit Card,1531968,127664.0,608,66.48,-17.21,1782026.0,49500.72,2,50,High,Standard Monitoring,23,69,Normal,Business,7751-6890-3878,UTBP9688A,2019-10-21
CUSR-100503,Anvi Gupta,54,Lucknow,Home Loan,4569131,380760.92,766,30.82,4.48,2334512.0,38908.53,1,20,Low,Standard Monitoring,44,61,Normal,Salaried,1282-2871-2591,FBKP4911T,2016-02-25
CUSR-100504,Vihaan Verma,44,Delhi,Credit Card,871532,72627.67,619,43.92,8.59,1750348.0,29172.47,2,28,Low,Standard Monitoring,53,61,Normal,Business,6457-7619-1025,SYIP6547P,2023-05-25
CUSR-100505,Sara Sharma,53,Pune,Personal Loan,783313,65276.08,828,27.26,7.23,3145906.0,262158.83,2,21,Low,Standard Monitoring,22,97,Victim of Circumstance,Self-Employed,8470-2892-5262,KYAP1385M,2018-06-05
CUSR-100506,Anvi Malhotra,62,Chennai,Gold Loan,2011866,167655.5,707,19.67,-7.55,4802404.0,133400.11,21,71,High,📞 Call Anvi Malhotra: Salary Delay Relief,46,73,Normal,Salaried,5624-9738-8565,XSPP5680I,2023-08-16
CUSR-100507,Ishaan Deshmukh,32,Chennai,Personal Loan,2857485,238123.75,804,19.31,11.83,2050845.0,56967.92,2,18,Low,Standard Monitoring,81,47,Normal,Self-Employed,5669-7938-8950,JORP1888Q,2023-12-03
CUSR-100508,Shaurya Singh,34,Hyderabad,Credit Card,2325979,193831.58,641,51.67,-39.72,2508114.0,41801.9,3,65,High,🛡️ Wellness: Savings Protection,66,49,Normal,Salaried,7782-5714-9291,FNDP3896O,2023-08-04
CUSR-100509,Riya Joshi,58,Mumbai,Credit Card,2514342,209528.5,653,62.21,-54.3,3508123.0,58468.72,4,88,Critical,🛡️ Wellness: Savings Protection,29,95,Victim of Circumstance,Business,2941-3099-6755,WURP3811G,2019-05-06
CUSR-100510,Shaurya Reddy,48,Jaipur,Auto Loan,1337076,111423.0,639,23.96,1.68,1876364.0,78181.83,22,70,High,📞 Call Shaurya Reddy: Salary Delay Relief,26,88,Victim of Circumstance,Business,7101-4485-4263,MFJP5983I,2025-01-28
CUSR-100511,Aarav Reddy,46,Lucknow,Home Loan,687522,57293.5,637,94.58,-7.71,3849375.0,64156.25,3,56,High,🔒 Shield: Limit Cap at 94%,61,49,Normal,Salaried,8948-3138-3167,VVBP8804T,2021-03-29
CUSR-100512,Aaryan Malhotra,51,Bangalore,Home Loan,4841737,403478.08,791,14.47,0.06,3643176.0,151799.0,14,46,High,Standard Monitoring,62,73,Normal,Salaried,1857-6318-7748,UGQP1466T,2019-02-05
CUSR-100513,Aarav Deshmukh,55,Hyderabad,Gold Loan,2834948,236245.67,723,35.66,10.39,3631882.0,100885.61,2,24,Low,Standard Monitoring,79,61,Normal,Self-Employed,2836-5809-5085,JBWP5367Q,2020-11-30
CUSR-100514,Aaryan Aggarwal,44,Lucknow,Credit Card,615078,51256.5,677,11.05,8.84,4718775.0,196615.62,0,9,Low,Standard Monitoring,51,61,Normal,Salaried,6562-1285-6107,RGXP2238B,2023-08-23
CUSR-100515,Vihaan Kapoor,29,Lucknow,Gold Loan,3402854,283571.17,822,36.71,11.19,2501866.0,104244.42,2,25,Low,Standard Monitoring,49,50,Normal,Salaried,2132-5885-5379,GGJP4985G,2018-08-23
CUSR-100516,Shaurya Malhotra,60,Delhi,Personal Loan,2575747,214645.58,834,57.32,-29.54,687001.0,57250.08,0,52,High,Standard Monitoring,27,75,Victim of Circumstance,Salaried,6690-7047-6221,SFLP6123X,2021-09-20
CUSR-100517,Ananya Aggarwal,63,Ahmedabad,Credit Card,1359419,113284.92,730,72.89,-41.42,902260.0,25062.78,2,72,High,🛡️ Wellness: Savings Protection,73,13,Strategic Defaulter,Business,4104-5789-2349,TMOP4172X,2020-06-04
CUSR-100518,Shaurya Joshi,59,Delhi,Credit Card,3826591,318882.58,604,35.44,9.14,2038154.0,56615.39,1,22,Low,Standard Monitoring,22,83,Victim of Circumstance,Salaried,2910-2764-8981,BOXP1796A,2023-05-30
CUSR-100519,Sai Chatterjee,38,Chennai,Personal Loan,4272539,356044.92,747,13.62,10.53,1046702.0,87225.17,0,10,Low,Standard Monitoring,25,70,Normal,Self-Employed,4620-9832-7869,LBXP9965E,2020-03-29
CUSR-100520,Kiara Deshmukh,31,Mumbai,Gold Loan,1763396,146949.67,684,42.51,3.68,3549322.0,147888.42,2,27,Low,Standard Monitoring,76,89,Normal,Business,2344-4705-7886,YCSP2278J,2019-02-25
CUSR-100521,Myra Deshmukh,45,Mumbai,Auto Loan,3640622,303385.17,601,27.8,3.5,3573782.0,148907.58,0,16,Low,Standard Monitoring,80,48,Normal,Self-Employed,8864-2831-9125,PTKP9651K,2019-01-04
CUSR-100522,Sai Bose,60,Kolkata,Credit Card,2694568,224547.33,680,95.82,-11.37,4562432.0,76040.53,3,87,Critical,🔒 Shield: Limit Cap at 95%,61,28,Strategic Defaulter,Business,8842-4767-6843,KVGP9613I,2024-06-24
CUSR-100523,Krishna Joshi,49,Chennai,Personal Loan,971873,80989.42,651,12.27,2.37,3561140.0,59352.33,2,15,Low,Standard Monitoring,72,62,Normal,Business,6110-3374-6902,PSVP4632N,2016-09-06
CUSR-100524,Diya Aggarwal,41,Pune,Gold Loan,428331,35694.25,625,14.73,9.75,4354261.0,362855.08,2,16,Low,Standard Monitoring,80,84,Normal,Self-Employed,6892-7902-7693,XVFP3714V,2019-08-27
CUSR-100525,Aadhya Verma,53,Hyderabad,Home Loan,4506751,375562.58,705,36.36,4.77,366139.0,15255.79,1,22,Low,Standard Monitoring,67,56,Normal,Self-Employed,6998-9629-6516,MDJP2088V,2018-04-16
CUSR-100526,Ishaan Aggarwal,42,Mumbai,Auto Loan,4373335,364444.58,797,25.62,4.0,3519061.0,293255.08,1,18,Low,Standard Monitoring,52,93,Normal,Salaried,6389-8915-5149,GSVP4304N,2025-02-14
CUSR-100527,Sai Nair,50,Chennai,Auto Loan,2440155,203346.25,685,75.78,-39.91,594575.0,16515.97,3,75,High,🛡️ Wellness: Savings Protection,20,92,Victim of Circumstance,Self-Employed,7591-1921-7809,JYKP8329Q,2016-04-17
CUSR-100528,Sara Verma,47,Lucknow,Home Loan,2488367,207363.92,676,30.02,4.62,1070361.0,17839.35,1,20,Low,Standard Monitoring,37,37,Normal,Business,4796-6383-1000,OKJP7350P,2023-03-14
CUSR-100529,Sara Gupta,54,Delhi,Home Loan,1329786,110815.5,694,35.86,4.99,2805207.0,77922.42,1,22,Low,Standard Monitoring,79,70,Normal,Self-Employed,3742-2725-9824,JLYP6394S,2020-07-13
CUSR-100530,Saanvi Deshmukh,56,Chennai,Personal Loan,2412369,201030.75,706,38.85,8.82,3677285.0,306440.42,0,21,Low,Standard Monitoring,74,86,Normal,Salaried,2669-7541-6391,ODGP6070B,2019-05-04
CUSR-100531,Aarav Singh,45,Chennai,Credit Card,3206978,267248.17,761,26.47,-7.5,781368.0,32557.0,20,72,High,📞 Call Aarav Singh: Salary Delay Relief,60,16,Normal,Self-Employed,4997-2783-6555,IJEP5538O,2023-10-21
CUSR-100532,Aaryan Gupta,41,Bangalore,Personal Loan,4676275,389689.58,715,44.19,2.1,152690.0,4241.39,2,28,Low,Standard Monitoring,44,80,Normal,Self-Employed,8209-2619-9534,UPAP7252W,2019-12-10
CUSR-100533,Sai Chatterjee,27,Hyderabad,Auto Loan,2958112,246509.33,816,38.99,9.64,1330087.0,55420.29,0,21,Low,Standard Monitoring,74,61,Normal,Self-Employed,5870-7873-1053,RGOP5412L,2021-11-24
CUSR-100534,Aarav Singh,46,Lucknow,Personal Loan,4451598,370966.5,647,36.22,5.54,4869637.0,202901.54,2,24,Low,Standard Monitoring,60,70,Normal,Business,7212-8319-6240,RDOP1570H,2016-04-18
CUSR-100535,Sai Reddy,43,Bangalore,Gold Loan,2768763,230730.25,660,57.17,-52.16,818105.0,22725.14,3,88,Critical,🛡️ Wellness: Savings Protection,33,75,Victim of Circumstance,Self-Employed,8820-9958-4004,WEBP4488F,2018-09-20
CUSR-100536,Riya Nair,29,Kolkata,Gold Loan,2520985,210082.08,621,39.94,6.6,1347389.0,112282.42,2,26,Low,Standard Monitoring,33,51,Normal,Salaried,9654-8405-8724,GIHP1640N,2020-09-29
CUSR-100537,Anvi Gupta,42,Delhi,Credit Card,4909556,409129.67,691,26.61,6.19,1234697.0,34297.14,2,21,Low,Standard Monitoring,89,66,Normal,Salaried,4588-8459-1849,IULP1754J,2016-08-20
CUSR-100538,Ananya Verma,54,Bangalore,Gold Loan,1266105,105508.75,767,26.05,-4.88,1079210.0,17986.83,24,79,High,📞 Call Ananya Verma: Salary Delay Relief,28,60,Normal,Salaried,8620-8476-6361,CSDP2493J,2020-12-19
CUSR-100539,Anvi Malhotra,64,Hyderabad,Auto Loan,2381534,198461.17,644,10.68,3.62,1160727.0,96727.25,0,9,Low,Standard Monitoring,25,86,Victim of Circumstance,Self-Employed,9912-7135-1564,VWCP3927J,2017-11-09
CUSR-100540,Diya Nair,31,Ahmedabad,Home Loan,1450727,120893.92,619,15.05,2.67,356419.0,29701.58,1,14,Low,Standard Monitoring,20,68,Normal,Salaried,4585-4620-2608,VHAP4757E,2022-06-21
CUSR-100541,Anvi Gupta,62,Delhi,Auto Loan,2513830,209485.83,821,25.95,8.18,1782058.0,74252.42,2,20,Low,Standard Monitoring,80,63,Normal,Self-Employed,2145-2501-8144,AKIP5484U,2024-07-15
CUSR-100542,Vihaan Reddy,44,Mumbai,Gold Loan,3310650,275887.5,774,10.43,5.19,4555662.0,189819.25,1,12,Low,Standard Monitoring,45,85,Normal,Business,4402-4287-9892,CSQP8444D,2022-03-12
CUSR-100543,Shaurya Reddy,25,Kolkata,Auto Loan,465822,38818.5,723,17.77,5.85,4249649.0,118045.81,1,15,Low,Standard Monitoring,51,93,Normal,Salaried,9268-2247-8962,WIDP4400N,2020-12-08
CUSR-100544,Aadhya Sharma,48,Kolkata,Home Loan,2713030,226085.83,628,97.34,-12.45,370993.0,15458.04,1,87,Critical,🔒 Shield: Limit Cap at 97%,49,65,Normal,Self-Employed,3912-8828-8893,VLDP7352W,2020-03-10
CUSR-100545,Sai Sharma,44,Hyderabad,Home Loan,4767089,397257.42,600,42.15,3.47,3957424.0,164892.67,1,24,Low,Standard Monitoring,39,30,Normal,Business,3173-8394-2847,TCYP9710X,2016-03-21
CUSR-100546,Aaryan Reddy,32,Chennai,Gold Loan,3840184,320015.33,726,14.75,4.56,2462490.0,41041.5,21,63,High,📞 Call Aaryan Reddy: Salary Delay Relief,94,62,Normal,Salaried,8525-7947-3493,JMIP9942N,2020-03-24
CUSR-100547,Kabir Gupta,53,Lucknow,Auto Loan,871918,72659.83,686,41.46,10.73,4466513.0,74441.88,1,24,Low,Standard Monitoring,64,57,Normal,Business,9695-4022-6107,VICP2036T,2024-08-21
CUSR-100548,Diya Aggarwal,42,Delhi,Auto Loan,4824505,402042.08,692,12.34,4.42,3883410.0,107872.5,2,15,Low,Standard Monitoring,50,30,Normal,Salaried,1417-2499-4502,ELJP5612P,2024-07-17
CUSR-100549,Aadhya Sharma,30,Hyderabad,Gold Loan,1026839,85569.92,651,16.43,-2.67,1393585.0,23226.42,22,69,High,📞 Call Aadhya Sharma: Salary Delay Relief,84,90,Normal,Self-Employed,1812-4606-6096,IDPP7306E,2021-10-20
